sy_snum,sy_pnum,pl_orbper,pl_orbeccen,pl_orbsmax,pl_rade,pl_bmasse,pl_insol,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,planet_type
1.0,1.0,52.75875577,0.2345,60.515,8.89,5425.2071,22.5,1220.5,2.0,5954.0,1.13,1.09,0.09,1.0,4.37,Gas Giant
1.0,1.0,53.44945593,0.05500000000000001,4.4,6.41,11.649999999999999,92.05,675.0,2.0,5887.0,1.07,1.06,0.09,1.0,4.41,Neptune-like
1.0,1.0,13.7521072,0.10350000000000001,6.220000000000001,2.81,11.649999999999999,27.05,575.5,1.5,4747.0,0.72,0.75,-0.04,1.0,4.61,Neptune-like
1.0,1.0,6.33855761,0.0765,909.5,3.03,11.649999999999999,219.0,741.5,2.0,5820.0,0.99,1.0,-0.03,1.0,4.45,Neptune-like
1.0,1.0,9.803224,0.03,106.515,2.78,11.649999999999999,1858.76,1080.0,2.0,5603.0,0.85,0.87,-0.25,1.0,4.53,Neptune-like
1.0,1.0,2.80624233,0.0,3.59,1.54,3.6500000000000004,45.455,956.5,0.5,4315.0,0.61,0.65,-0.16,1.0,4.67,Super Earth
1.0,1.0,144.547396,0.057,165.55,2.53,11.649999999999999,25.71,613.0,2.0,5262.0,0.81,0.84,-0.1,1.0,4.56,Neptune-like
1.0,1.0,8.0472642,0.024,991.0,2.39,11.649999999999999,219.0,741.5,2.0,5839.0,1.04,1.03,0.04,1.0,4.41,Neptune-like
1.0,1.0,5.8706191,0.05,1.804,1.49,3.6500000000000004,52.79,761.0,0.5,4223.0,0.62,0.65,-0.06,1.0,4.66,Super Earth
1.0,1.0,19.17891293,0.008,3.0300000000000002,2.68,11.649999999999999,1858.76,1551.5,2.0,5595.0,0.91,0.93,-0.06,1.0,4.49,Neptune-like
1.0,3.0,19.23891,0.0609,0.143,8.29,43.4,261.4,710.0,2.0,5774.0,0.96,1.02,0.05,1.0,4.49,Gas Giant
1.0,3.0,38.9853,0.06691,0.227,8.08,29.9,41.75,710.0,2.0,5774.0,0.96,1.02,0.05,1.0,4.49,Neptune-like
1.0,3.0,1.592851,0.0805,0.0273,1.64,3.6500000000000004,95.7,2026.0,2.0,5777.0,1.02,1.07,0.12,1.0,4.49,Super Earth
1.0,8.0,14.44912,0.21000000000000002,2.3175,1.32,3.6500000000000004,284.0,709.0,3.5,6015.0,1.29,1.12,0.098,2.0,4.27,Super Earth
1.0,1.0,6.9913086,0.0,1.7845,2.08,3.6500000000000004,67.75,642.0,1.5,4836.0,0.73,0.78,-0.01,1.0,4.6,Super Earth
1.0,1.0,3.51749439,0.155,1.8699999999999999,1.37,3.6500000000000004,34.5,761.0,0.0,4184.0,0.57,0.59,-0.3,1.0,4.7,Super Earth
1.0,1.0,40.1099547,0.0505,1.5030000000000001,2.54,11.649999999999999,30.200000000000003,728.0,2.0,5647.0,0.93,0.95,0.0,1.0,4.49,Neptune-like
1.0,2.0,10.3507721,0.0,78.545,2.01,3.6500000000000004,73.35,686.5,2.0,5682.0,0.97,0.98,0.05,1.0,4.46,Super Earth
1.0,2.0,62.9228557,0.024,991.0,2.53,11.649999999999999,145.5,741.5,2.0,5682.0,0.97,0.98,0.05,1.0,4.46,Neptune-like
1.0,1.0,3.02166863,0.1675,2.1571,1.77,3.6500000000000004,174.0,1079.0,2.0,6160.0,1.25,1.16,0.05,1.0,4.31,Super Earth
1.0,1.0,5.08274652,0.03,1.415,1.41,3.6500000000000004,122.0,919.0,2.0,5461.0,0.86,0.95,0.09,1.0,4.55,Super Earth
1.0,1.0,41.6979976,0.12000000000000001,4.4,2.11,11.649999999999999,249.55,788.0,2.0,6035.0,1.02,1.06,-0.09,1.0,4.45,Neptune-like
1.0,1.0,15.86621821,0.37034999999999996,60.515,1.2,3.6500000000000004,211.0,1006.0,2.0,6106.0,1.38,1.08,-0.15,1.0,4.19,Super Earth
3.0,1.0,1.34059747,0.1475,59.755,1.22,3.6500000000000004,1544.5,791.0,2.0,5973.0,1.12,1.11,0.15,1.0,4.38,Super Earth
1.0,1.0,13.93290318,0.365,2.1904999999999997,1.47,3.6500000000000004,174.0,1098.5,2.0,6154.0,1.23,1.17,0.08,1.0,4.33,Super Earth
1.0,1.0,6.24658,0.075,0.0731,15.323,257.4423,23.125,2040.0,2.0,4550.0,6.3,1.31,0.11,1.0,2.95,Gas Giant
1.0,1.0,2.36436901,0.0045000000000000005,0.034,0.82,3.13,750.85,1199.0,2.0,6230.0,1.5,1.26,0.12,1.0,4.19,Terrestrial
1.0,1.0,20.310501,0.37034999999999996,0.1315,2.6,11.649999999999999,211.0,1006.0,2.0,6112.0,1.99,1.34,0.03,1.0,3.97,Neptune-like
1.0,1.0,2.53475627,0.0,4.4,2.8,11.649999999999999,1664.0,1693.0,2.0,5998.0,1.11,1.07,0.02,1.0,4.37,Neptune-like
1.0,2.0,10.29672521,0.035,3.65,2.06,3.6500000000000004,36.5,676.5,0.0,4687.0,0.61,0.63,-0.52,1.0,4.67,Super Earth
1.0,2.0,5.93911982,0.063,0.0605,3.858,11.649999999999999,249.55,806.0,2.0,6068.0,1.8,1.29,0.16,1.0,4.04,Neptune-like
1.0,1.0,4.40966548,0.15,59.755,1.38,3.6500000000000004,579.0,1068.5,2.0,5877.0,1.15,1.1,0.22,1.0,4.36,Super Earth
1.0,1.0,4.59489604,0.1325,0.0545,1.5,3.6500000000000004,572.35,1289.0,2.0,6173.0,1.38,1.21,0.08,1.0,4.24,Super Earth
1.0,1.0,32.2968798,0.057,165.55,1.76,3.6500000000000004,80.0,613.0,2.0,5248.0,0.81,0.85,-0.05,1.0,4.56,Super Earth
1.0,1.0,2.97041437,0.03,2.895,1.91,3.6500000000000004,337.65,1047.0,1.5,5418.0,0.76,0.8,-0.38,1.0,4.58,Super Earth
1.0,1.0,4.85386933,0.063,59.755,1.74,3.6500000000000004,315.5,783.5,2.0,6028.0,1.14,1.11,0.06,1.0,4.37,Super Earth
1.0,1.0,11.04603384,0.37034999999999996,2.186,2.25,11.649999999999999,211.0,1006.0,2.0,6113.0,1.21,1.15,0.07,1.0,4.33,Neptune-like
1.0,3.0,13.749,0.26805,21.806,3.51,64.3,168.0,959.0,2.5,6242.0,1.7,1.21,0.2,5.0,4.05,Gas Giant
1.0,3.0,26.723,0.0045000000000000005,21.8405,2.6,6.1,125.5,959.0,2.5,6242.0,1.7,1.21,0.020000000000000004,5.0,4.05,Neptune-like
1.0,3.0,49.3568,0.07,4.4,2.067,3.6500000000000004,92.05,638.5,3.5,5904.34,1.82,1.07,0.138,2.0,3.95,Super Earth
1.0,2.0,6.53192704,0.055,161.515,2.42,11.649999999999999,49.95,765.0,2.0,5403.0,0.85,0.89,0.0,1.0,4.54,Neptune-like
1.0,2.0,100.8274113,0.0,161.515,3.8,11.649999999999999,48.5,667.5,2.0,5403.0,0.85,0.89,0.0,1.0,4.54,Neptune-like
1.0,1.0,51.300634,0.0665,3.0300000000000002,2.87,11.649999999999999,30.200000000000003,657.5,2.0,5663.0,0.91,0.93,-0.12,1.0,4.5,Neptune-like
1.0,1.0,0.93846683,-0.0646435,3.0300000000000002,1.42,3.6500000000000004,144.8,1159.0,2.0,5671.0,0.93,0.95,-0.05,1.0,4.48,Super Earth
1.0,1.0,6.93366476,0.1475,2.2895,1.38,3.6500000000000004,1664.0,1867.0,2.0,5988.0,1.26,1.11,0.07,1.0,4.28,Super Earth
1.0,1.0,61.0370117,0.018500000000000003,4.39,3.07,11.649999999999999,174.0,584.5,2.0,6167.0,1.23,1.14,0.01,1.0,4.32,Neptune-like
1.0,1.0,33.8678531,0.1565,3.38,2.34,11.649999999999999,11.98,505.0,1.5,4673.0,0.72,0.77,0.12,1.0,4.62,Neptune-like
1.0,1.0,52.0688601,0.024,991.0,2.31,11.649999999999999,219.0,741.5,2.0,5806.0,1.01,1.01,0.03,1.0,4.43,Neptune-like
1.0,1.0,9.1149903,0.0765,909.5,1.72,3.6500000000000004,145.5,741.5,2.0,5743.0,0.99,0.99,0.03,1.0,4.45,Super Earth
1.0,1.0,3.9324613,0.031,2.29,1.59,3.6500000000000004,119.14999999999999,898.5,1.5,4700.0,0.7,0.73,-0.11,1.0,4.62,Super Earth
1.0,1.0,0.92103214,0.1785,159.5,1.11,3.6500000000000004,254.5,923.5,2.0,5869.0,1.02,1.01,-0.04,1.0,4.42,Super Earth
1.0,2.0,4.72674,0.0,60.515,1.569,4.54426,73.35,1074.0,2.0,5669.0,0.98,1.09,-0.18,1.0,4.47,Super Earth
1.0,2.0,1460.0,0.34450000000000003,3.0300000000000002,12.895,954.0,0.32,253.5,2.0,5669.0,0.92,0.91,-0.18,1.0,4.47,Gas Giant
1.0,1.0,71.4517775,0.1675,21.92,2.13,11.649999999999999,970.85,858.5,2.0,6335.0,1.4,1.25,0.04,1.0,4.24,Neptune-like
1.0,1.0,8.03755877,0.057,165.55,1.33,3.6500000000000004,80.0,613.0,2.0,5241.0,0.81,0.86,-0.01,1.0,4.55,Super Earth
1.0,1.0,1.9214374,0.105,106.515,1.37,3.6500000000000004,138.0,823.0,2.0,5331.0,0.84,0.87,-0.01,1.0,4.54,Super Earth
1.0,1.0,14.20443009,0.0,106.515,2.46,11.649999999999999,72.0,724.5,2.0,5346.0,0.84,0.87,-0.02,1.0,4.54,Neptune-like
1.0,1.0,55.6738309,0.088,3.61,2.09,3.6500000000000004,17.555,512.0,1.5,5001.0,0.77,0.81,0.01,1.0,4.59,Super Earth
1.0,1.0,4.88083852,0.075,3.05,1.35,3.6500000000000004,67.75,898.5,1.5,4830.0,0.73,0.78,-0.01,1.0,4.61,Super Earth
1.0,1.0,10.56134221,0.222,3.0300000000000002,1.45,3.6500000000000004,355.5,938.5,2.0,5482.0,0.89,0.92,0.05,1.0,4.51,Super Earth
1.0,2.0,67.668827,0.10335,4.39,3.72,11.649999999999999,122.55,545.5,2.0,6095.0,1.22,1.15,0.08,1.0,4.32,Neptune-like
1.0,2.0,153.343364,0.0872,4.39,2.67,11.649999999999999,122.55,443.5,2.0,6095.0,1.22,1.15,0.08,1.0,4.32,Neptune-like
1.0,1.0,52.6298417,0.14,3.0300000000000002,2.22,11.649999999999999,19.845000000000002,645.0,2.0,5533.0,0.89,0.92,-0.03,1.0,4.51,Neptune-like
1.0,1.0,14.878296,0.506503,1.5619999999999998,1.75,3.6500000000000004,55.25,919.0,2.0,5471.0,0.85,0.88,-0.12,1.0,4.54,Super Earth
1.0,2.0,2.50806,0.184,3.61,3.51,10.84,42.75,1275.0,1.5,4781.0,0.76,0.81,0.34,1.0,4.59,Neptune-like
1.0,2.0,820.3,0.129,3.61,10.805,3126.0,0.09,431.5,1.5,4781.0,0.76,0.81,0.34,1.0,4.59,Gas Giant
1.0,1.0,59.6225257,0.024,909.5,3.34,11.649999999999999,145.5,741.5,2.0,5769.0,0.96,0.97,-0.08,1.0,4.47,Neptune-like
1.0,1.0,17.42395198,0.0,161.515,3.08,11.649999999999999,76.15,863.5,2.0,5539.0,0.86,0.89,-0.15,1.0,4.53,Neptune-like
1.0,1.0,44.96417488,0.08,3.61,2.13,11.649999999999999,29.1,523.0,1.5,4861.0,0.75,0.81,0.09,1.0,4.59,Neptune-like
1.0,1.0,49.7701438,0.0675,3.0300000000000002,5.93,11.649999999999999,43.65,456.5,2.0,5612.0,0.91,0.93,-0.07,1.0,4.5,Neptune-like
1.0,1.0,43.3167737,0.055,105.55,2.63,11.649999999999999,48.5,667.5,2.0,5409.0,0.83,0.86,-0.11,1.0,4.54,Neptune-like
1.0,1.0,31.0033814,0.024,909.5,2.63,11.649999999999999,145.5,741.5,2.0,5718.0,0.97,0.97,-0.01,1.0,4.46,Neptune-like
1.0,1.0,11.79162572,0.0,3.0300000000000002,1.93,3.6500000000000004,144.8,1159.0,2.0,5665.0,0.93,0.94,-0.09,1.0,4.47,Super Earth
1.0,1.0,26.9644317,0.0,161.645,2.28,11.649999999999999,40.35,863.5,2.0,5508.0,0.87,0.9,-0.07,1.0,4.52,Neptune-like
1.0,1.0,7.76846622,-0.2593295,0.07744999999999999,1.85,3.6500000000000004,73.35,1025.5,2.0,5679.0,0.94,0.96,-0.02,1.0,4.47,Super Earth
1.0,1.0,8.6893073,0.055,161.515,2.91,11.649999999999999,49.95,765.0,2.0,5403.0,0.86,0.89,0.01,1.0,4.53,Neptune-like
1.0,1.0,11.5231,0.0,60.515,3.42,13.0,343.02,727.5,2.0,5699.0,1.41,1.08,0.3,1.0,4.17,Neptune-like
1.0,1.0,98.7180406,0.2345,909.5,8.98,5425.2071,22.5,1183.5,2.0,5857.0,1.02,1.02,0.02,1.0,4.44,Gas Giant
2.0,1.0,71.52530845,0.20500000000000002,3.475,5.59,11.649999999999999,19.34,479.0,1.5,4834.0,0.73,0.77,-0.01,1.0,4.6,Neptune-like
1.0,1.0,130.3546919,0.2345,909.5,7.65,5425.2071,22.5,1076.5,2.0,5730.0,0.99,1.0,0.06,1.0,4.45,Gas Giant
1.0,2.0,88.40655258,0.119947,3.0300000000000002,4.21,11.649999999999999,38.8,448.0,2.0,5416.0,0.99,0.95,0.26,1.0,4.42,Neptune-like
1.0,2.0,9.10967112,0.03,3.0300000000000002,1.19,3.6500000000000004,337.65,917.5,2.0,5416.0,0.99,0.95,0.26,1.0,4.42,Super Earth
1.0,1.0,16.78176602,0.0,3.61,2.32,11.649999999999999,17.555,560.5,1.5,4990.0,0.76,0.82,0.02,1.0,4.59,Neptune-like
1.0,1.0,14.53244172,0.032,161.515,3.13,11.649999999999999,39.2,522.0,2.0,5350.0,0.84,0.89,0.02,1.0,4.54,Neptune-like
1.0,1.0,5.24867263,0.14300000000000002,59.755,3.0,11.649999999999999,315.5,783.5,3.0,6040.0,1.15,1.1,0.02,1.0,4.36,Neptune-like
1.0,1.0,5.90741354,0.13,3.61,5.5,11.649999999999999,142.33,915.0,1.5,4963.0,0.75,0.81,-0.01,1.0,4.6,Neptune-like
1.0,1.0,9.7678805,0.03,1.4285,2.06,3.6500000000000004,171.8,902.0,2.0,5421.0,0.86,0.91,0.01,1.0,4.53,Super Earth
1.0,1.0,14.80074836,0.0,27.917,4.38,20.549999999999997,163.5,1725.5,2.0,7005.0,2.01,1.6,0.02,1.0,4.04,Neptune-like
1.0,1.0,16.2385,0.0765,909.5,2.67,8.46,145.5,741.5,2.0,5690.0,1.02,1.0,0.04,1.0,4.42,Neptune-like
1.0,1.0,3.12686223,0.0675,1.744,2.29,11.649999999999999,42.75,1383.0,1.5,4755.0,0.72,0.77,0.02,1.0,4.61,Neptune-like
1.0,1.0,16.87727414,0.0,160.06,2.55,11.649999999999999,1858.76,1095.5,2.0,5582.0,0.9,0.96,0.05,1.0,4.51,Neptune-like
1.0,1.0,12.05707239,0.506503,3.0300000000000002,1.97,3.6500000000000004,122.0,938.5,2.0,5478.0,0.86,0.93,0.01,1.0,4.54,Super Earth
1.0,1.0,9.97683705,0.494503,3.0300000000000002,2.66,11.649999999999999,122.0,919.0,2.0,5461.0,0.87,0.91,-0.02,1.0,4.52,Neptune-like
1.0,1.0,13.5225106,0.035,3.0300000000000002,2.12,11.649999999999999,598.5,837.0,2.0,5427.0,0.84,0.93,0.03,1.0,4.55,Neptune-like
1.0,1.0,134.2527298,0.1945,4.4,3.38,11.649999999999999,14.4,534.0,2.0,5886.0,1.15,1.05,0.03,1.0,4.33,Neptune-like
1.0,1.0,99.747622,0.024,909.5,4.13,11.649999999999999,219.0,741.5,2.0,5840.0,1.02,1.02,0.04,1.0,4.43,Neptune-like
1.0,2.0,13.22713379,0.057,165.0575,2.35,11.649999999999999,89.80000000000001,1008.5,2.0,5178.0,0.8,0.84,-0.03,1.0,4.56,Neptune-like
1.0,2.0,198.7112502,0.0685,165.55,3.65,11.649999999999999,4.15,359.0,2.0,5178.0,0.8,0.84,-0.03,1.0,4.56,Neptune-like
1.0,3.0,3.69298373,0.0,3.38,2.0,3.6500000000000004,228.05,946.5,1.5,4598.0,0.7,0.76,0.13,1.0,4.63,Super Earth
1.0,3.0,5.70940492,0.0,3.38,1.69,3.6500000000000004,228.05,946.5,1.5,4598.0,0.7,0.76,0.13,1.0,4.63,Super Earth
1.0,2.0,34.1731714,0.21600000000000003,3.0300000000000002,2.07,3.6500000000000004,24.6,580.0,2.0,5214.0,0.82,0.92,0.22,1.0,4.57,Super Earth
1.0,2.0,1.6829346,0.1805,3.0300000000000002,0.99,0.83,64.53,1084.5,2.0,5214.0,0.82,0.92,0.22,1.0,4.57,Terrestrial
1.0,2.0,2.58664,0.0805,0.03555,1.48,3.51,396.795,1592.0,2.0,5779.0,0.98,0.94,-0.2,1.0,4.43,Super Earth
1.0,2.0,789.0,0.1265,3.0300000000000002,13.275,344.0,0.7000000000000001,229.5,2.0,5779.0,0.98,0.94,-0.2,1.0,4.43,Gas Giant
2.0,1.0,16.736525,0.34,0.139,2.609,11.649999999999999,11.765,514.0,0.5,4290.0,0.71,0.67,0.04,1.0,3.59,Neptune-like
1.0,1.0,9.59070716,0.03,1.561,2.13,11.649999999999999,598.5,1150.0,2.0,5431.0,0.85,0.88,-0.06,1.0,4.54,Neptune-like
1.0,1.0,7.03932553,0.365,2.1729999999999996,4.65,11.649999999999999,192.0,1098.5,2.0,6146.0,1.22,1.15,0.04,1.0,4.33,Neptune-like
1.0,1.0,49.6077331,0.057,165.55,1.96,3.6500000000000004,30.25,613.0,2.0,5213.0,0.78,0.86,-0.06,1.0,4.58,Super Earth
1.0,1.0,4.19449651,0.04,2.76,1.57,3.6500000000000004,42.975,517.0,0.0,3687.0,0.5,0.52,0.07,1.0,4.76,Super Earth
1.0,1.0,1.97034246,0.0,2.895,1.48,3.6500000000000004,297.5,844.5,1.5,4897.0,0.75,0.8,0.07,1.0,4.59,Super Earth
1.0,1.0,105.9564148,0.055,105.55,3.96,11.649999999999999,11.96,613.0,2.0,5232.0,0.83,0.87,0.07,1.0,4.55,Neptune-like
1.0,1.0,26.85328322,0.105,105.093,2.62,20.549999999999997,35.35,556.5,2.0,5315.0,0.83,0.87,-0.01,1.0,4.55,Neptune-like
1.0,1.0,49.6221509,0.065,4.4,2.99,11.649999999999999,284.0,699.5,2.0,6002.0,1.09,1.07,-0.01,1.0,4.38,Neptune-like
1.0,1.0,8.0880135,0.137,106.515,2.72,11.649999999999999,114.5,870.5,2.0,5310.0,0.83,0.87,-0.02,1.0,4.54,Neptune-like
1.0,1.0,1.54168,0.027805,909.5,1.99,3.55,145.5,867.5,2.0,5539.0,1.11,0.99,0.18,1.0,4.34,Neptune-like
1.0,1.0,11.55102504,0.0385,2.4506,2.67,11.649999999999999,1064.0,1207.0,2.0,5935.0,1.06,1.05,0.01,1.0,4.41,Neptune-like
1.0,1.0,4.46975774,0.0765,909.5,2.31,11.649999999999999,145.5,741.5,2.0,5718.0,0.96,0.98,0.01,1.0,4.47,Neptune-like
1.0,1.0,15.7738221,0.365,0.1285,2.25,11.649999999999999,211.0,1098.5,2.0,6139.0,1.29,1.16,0.05,1.0,4.28,Neptune-like
1.0,1.0,60.0855082,0.064,4.39,2.36,11.649999999999999,249.55,680.0,2.0,6052.0,1.08,1.13,0.12,1.0,4.42,Neptune-like
1.0,1.0,43.0342272,0.0,238.5,2.12,11.649999999999999,1858.76,1080.0,2.0,5610.0,0.93,0.96,0.04,1.0,4.49,Neptune-like
1.0,1.0,116.331901,0.0,161.385,2.98,11.649999999999999,22.915,667.5,2.0,5434.0,0.85,0.91,0.0,1.0,4.54,Neptune-like
1.0,1.0,56.4349938,0.0,159.5,2.36,11.649999999999999,22.475,1080.0,2.0,5642.0,0.98,0.96,0.04,1.0,4.43,Neptune-like
1.0,1.0,105.3033148,0.024,991.0,3.26,11.649999999999999,145.5,741.5,2.0,5637.0,0.91,0.97,0.01,1.0,4.51,Neptune-like
1.0,1.0,17.76080053,0.0945,3.27,2.07,3.6500000000000004,14.5,772.0,0.0,4005.0,0.53,0.55,-0.32,1.0,4.73,Super Earth
1.0,1.0,7.96431535,0.088,1.555,2.21,11.649999999999999,27.425,781.5,1.5,5074.0,0.78,0.82,0.01,1.0,4.58,Neptune-like
2.0,1.0,4.60358,0.184,1.326,1.48,6.15,42.75,1275.0,1.5,4782.0,0.73,0.79,0.18,1.0,4.61,Super Earth
1.0,2.0,9.91723428,0.0385,2.045,2.6,11.649999999999999,1064.0,1207.0,2.0,5948.0,1.08,1.05,0.01,1.0,4.39,Neptune-like
1.0,2.0,0.53835431,0.0385,4.4,1.53,3.6500000000000004,1064.0,1207.0,2.0,5948.0,1.08,1.05,0.01,1.0,4.39,Super Earth
1.0,1.0,82.5342519,0.11,3.2199999999999998,2.54,11.649999999999999,13.33,545.5,0.0,4392.0,0.61,0.64,-0.25,1.0,4.67,Neptune-like
1.0,1.0,20.16034462,0.0,2.895,1.62,3.6500000000000004,53.5,822.5,1.5,4944.0,0.74,0.8,-0.04,1.0,4.6,Super Earth
1.0,1.0,22.08557563,0.205,2.745,2.97,11.649999999999999,5.1,427.0,0.0,3843.0,0.54,0.57,0.03,1.0,4.72,Neptune-like
1.0,1.0,1.15116651,0.27,2.86,1.6,3.6500000000000004,16.1,517.5,0.0,3934.0,0.54,0.56,-0.13,1.0,4.72,Super Earth
1.0,1.0,28.26731672,0.21600000000000003,3.61,2.7,11.649999999999999,24.6,580.0,2.0,5206.0,0.8,0.83,-0.07,1.0,4.57,Neptune-like
1.0,1.0,3.77059058,0.173,3.0375,1.98,3.6500000000000004,284.0,991.5,2.0,6014.0,1.14,1.09,0.03,1.0,4.36,Super Earth
1.0,1.0,2.70730672,0.365,21.77,1.36,3.6500000000000004,174.0,1098.5,2.5,6150.0,1.56,1.22,0.05,1.0,4.14,Super Earth
1.0,1.0,5.65377733,0.14300000000000002,59.755,2.32,11.649999999999999,249.55,729.5,2.0,6058.0,1.18,1.12,0.07,1.0,4.34,Neptune-like
1.0,1.0,5.99185702,0.0045000000000000005,10.183,2.34,11.649999999999999,125.5,959.0,2.0,6237.0,1.65,1.29,0.05,1.0,4.11,Neptune-like
1.0,1.0,1.4015,0.21,0.02091,1.39,4.6,6.55,965.0,0.0,3800.0,0.6,0.62,0.04,1.0,4.04,Super Earth
1.0,4.0,2.2531136,0.103,0.02191,0.85,0.4,24.7,627.0,0.0,3415.0,0.3,0.27,-0.46,1.0,4.86,Terrestrial
1.0,4.0,3.6906777,0.103,0.0304,1.385,2.22,12.8,553.0,0.0,3415.0,0.3,0.27,-0.46,1.0,4.86,Super Earth
1.0,4.0,7.4507245,0.074,0.0486,1.521,1.94,5.01,416.0,0.0,3415.0,0.3,0.27,-0.46,1.0,4.86,Super Earth
1.0,4.0,12.796,0.128,0.0717,1.685,3.06,3.8600000000000003,342.0,0.0,3415.0,0.3,0.27,-0.46,1.0,4.86,Super Earth
1.0,2.0,24.73694,0.096,0.0957,1.635,6.38,1.475,379.0,0.0,2988.0,0.21,0.19,-0.262,1.0,3.6550000000000002,Super Earth
1.0,2.0,3.77792,0.274,0.02734,1.169,1.76,2.5999999999999996,709.0,0.0,2988.0,0.21,0.19,-0.262,1.0,3.6550000000000002,Super Earth
1.0,1.0,1.9495378,0.085,0.01848,1.242,2.33,3.8600000000000003,595.0,0.0,3381.0,0.25,0.24,-0.13,1.0,4.87,Super Earth
2.0,2.0,0.8602322,0.25,0.01251,0.696,0.35,93.2,672.5,0.0,3490.0,0.33,0.34,-0.29000000000000004,5.0,4.755,Terrestrial
2.0,2.0,3.694247,0.22,0.0331,0.982,1.4,13.5,644.5,0.0,3490.0,0.33,0.34,-0.14500000000000002,5.0,4.755,Super Earth
1.0,1.0,3.81433,0.0,0.0404,1.088,8.7,24.0,617.0,0.0,3643.0,0.5,0.5,-0.12,1.0,4.77,Super Earth
1.0,1.0,0.46292913,0.20500000000000002,0.00622,1.303,3.6500000000000004,70.1,805.0,0.0,3036.0,0.19,0.15,-0.265,5.0,5.06,Super Earth
1.0,1.0,4.052037,0.04,0.0417,4.7,30.8,6.21,700.0,0.0,3950.0,0.58,0.59,0.41,1.0,4.64,Neptune-like
1.0,2.0,0.948005,0.0,0.00969,1.12,3.6500000000000004,21.5,650.0,0.0,2960.0,0.17,0.14,-0.09,1.0,5.12,Super Earth
1.0,2.0,4.989963,0.0,0.029392,2.31,11.649999999999999,2.35,370.0,0.0,2960.0,0.17,0.14,-0.09,1.0,5.12,Neptune-like
1.0,2.0,2.7299025,0.0,0.01875,1.32,13.2,4.09,396.0,0.0,2850.0,0.16,0.12,-0.028,1.0,5.13,Super Earth
1.0,2.0,8.457463,0.0,0.03984,1.367,25.3,0.91,272.0,0.0,2850.0,0.16,0.12,-0.028,1.0,5.13,Super Earth
1.0,1.0,14.4399,0.183,0.0876,2.435,13.3,21.97,559.5,0.0,3475.0,0.43,0.43,-0.05,1.0,4.95,Neptune-like
3.0,2.0,5.3587657,0.11,0.03813,1.305,2.87,5.4,424.0,0.0,3340.0,0.27,0.26,-0.34,1.0,4.9350000000000005,Super Earth
3.0,2.0,3.1239035,0.223,0.02661,1.147,1.54,10.9,508.0,0.0,3340.0,0.27,0.26,-0.34,1.0,4.9350000000000005,Super Earth
2.0,2.0,0.768448,0.0,0.01211,1.332,2.62,106.0,892.0,0.0,3331.0,0.37,0.4,0.28,1.0,4.9,Super Earth
2.0,2.0,12.2519,0.06,0.07673,2.3,8.6,2.63,353.0,0.0,3331.0,0.37,0.4,0.28,1.0,4.9,Super Earth
1.0,1.0,0.792052,0.0,0.01679,4.72,29.32,99.25,1978.0,2.0,5443.0,0.95,0.77,0.27,1.0,4.35,Neptune-like
1.0,2.0,21550.10996102,0.225659,14.7,0.7,5.390000000000001,0.125,1177.0,1.0,4194.0,1.61,0.71,-0.1875,5.0,4.13,Unknown
1.0,2.0,27199.901233585,0.515,18.6,0.7,5.390000000000001,0.125,687.5,2.5,4194.0,1.61,1.13,-0.2,5.0,4.03,Unknown
1.0,1.0,3.91405,0.0,0.0464,9.976,257.431,380.3,1503.0,1.0,5000.0,0.82,0.87,-0.0225,5.0,4.61,Gas Giant
1.0,1.0,2.14877381,0.00034,0.040352,17.901,5425.2071,6880.0,2594.0,2.0,7490.0,2.08,1.9,0.15,1.0,3.2699999999999996,Gas Giant
2.0,1.0,2.82406,0.0,0.047,17.15,985.273,4125.0,2100.0,4.0,7800.0,1.92,1.75,0.0,1.0,4.1,Gas Giant
1.0,1.0,154.47846800000002,0.056499999999999995,0.62,1.685,3.3,0.435,414.0,0.0,4429.0,1.32,0.06,-0.155,5.0,4.29,Super Earth
1.0,1.0,7.20330989,0.0,5.9,10.695,540.30829,131.585,885.5,0.5,4347.675,0.67,0.69,0.111,5.0,4.4350000000000005,Gas Giant
1.0,1.0,2.2217745,0.265,1.1,4.18,23.4,109.55,917.5,0.0,5783.5,0.985,0.21,0.035,5.0,4.48,Neptune-like
1.0,1.0,7.896151,0.025,2.7,15.830000000000002,1300.0,350.5,1390.5,1.0,4661.0,0.8350000000000001,0.56,-0.11499999999999999,5.0,4.65,Gas Giant
1.0,1.0,2800.0,0.17099999999999999,3.2,5.73,10.4,0.2,125.0,0.5,3695.5,0.8,0.56,-0.031,5.0,4.65,Neptune-like
1.0,1.0,7.505562395,0.0,2.03,15.830000000000002,67.3,20.064999999999998,575.0,0.0,4231.0,0.26,0.52,-0.1,5.0,6.33,Gas Giant
1.0,1.0,1980.0,0.1875,1.8,12.895,830.0,0.32,150.5,0.0,5916.0,1.17,0.19,0.045,5.0,4.305,Gas Giant
1.0,1.0,4.00777395,0.03505,1.21,10.805,3500.0,2902.58,1964.5,0.0,6158.0,1.3250000000000002,0.16,0.003499999999999996,5.0,4.26,Gas Giant
1.0,1.0,12.209620000000001,0.255,2.42,10.805,170.0,256.15000000000003,1278.0,0.5,5212.0,1.705,0.58,0.175,5.0,4.1,Gas Giant
